frameIndex;frameTime;nCandidates;F0Cand[0];F0Cand[1];F0Cand[2];candVoicing[0];candVoicing[1];candVoicing[2];candScores[0];candScores[1];candScores[2];pcm_LOGenergy
939;9.390000;3;2.768615e+02;1.412423e+02;9.446460e+01;9.129360e-01;8.930444e-01;8.863654e-01;7.337971e-02;5.973255e-02;5.622169e-02;-7.892696e+00
940;9.400000;3;2.501459e+02;1.282409e+02;8.514742e+01;9.002101e-01;8.946881e-01;7.315727e-01;6.984415e-02;6.618185e-02;2.596510e-02;-7.885895e+00
941;9.410000;3;1.150195e+02;8.264007e+01;5.149603e+01;9.041353e-01;7.376454e-01;6.665663e-01;6.705568e-02;2.450223e-02;1.927901e-02;-7.965548e+00
942;9.420000;2;1.081496e+02;7.824595e+01;0;8.792496e-01;5.127625e-01;0;4.692235e-02;1.162860e-02;0;-8.022836e+00
943;9.430000;2;9.711035e+01;6.678735e+01;0;8.941522e-01;4.136907e-01;0;6.166375e-02;1.113230e-02;0;-7.975727e+00
944;9.440000;3;2.743633e+02;1.392815e+02;9.511996e+01;9.116020e-01;8.961565e-01;8.600314e-01;7.103402e-02;6.046857e-02;4.486196e-02;-8.009003e+00
945;9.450000;3;1.253008e+02;8.407100e+01;5.631472e+01;9.115063e-01;7.199994e-01;5.821280e-01;7.595815e-02;2.400645e-02;1.608584e-02;-7.848604e+00
946;9.460000;3;1.145053e+02;8.210660e+01;5.095480e+01;8.958212e-01;7.530324e-01;6.796949e-01;6.330486e-02;2.670400e-02;2.058981e-02;-7.995968e+00
947;9.470000;3;1.985186e+02;1.702327e+02;1.041657e+02;8.592845e-01;8.586443e-01;8.230730e-01;4.584261e-02;4.563500e-02;3.646004e-02;-7.868687e+00
948;9.480000;2;9.714379e+01;6.699830e+01;0;8.896924e-01;3.793179e-01;0;6.153293e-02;1.093563e-02;0;-7.882750e+00
949;9.490000;3;2.817816e+02;2.671884e+02;1.381983e+02;8.940787e-01;8.749626e-01;8.611949e-01;6.794377e-02;5.755630e-02;5.184746e-02;-7.973209e+00
950;9.500000;3;1.274904e+02;8.311303e+01;5.596956e+01;9.043124e-01;7.183866e-01;6.174192e-01;5.862890e-02;1.992113e-02;1.466372e-02;-8.222182e+00
951;9.510000;3;1.113930e+02;8.238543e+01;5.048496e+01;9.067429e-01;6.992466e-01;6.186040e-01;7.291852e-02;2.261045e-02;1.782968e-02;-7.965794e+00
952;9.520000;3;2.050930e+02;1.071004e+02;7.623580e+01;8.780571e-01;8.746062e-01;5.412292e-01;4.498722e-02;4.374914e-02;1.195776e-02;-8.100645e+00
953;9.530000;2;9.758353e+01;6.637019e+01;0;8.901738e-01;0;0;5.176701e-02;4.068565e-03;0;-8.171346e+00
954;9.540000;3;2.736307e+02;1.361744e+02;9.202165e+01;9.085032e-01;9.028764e-01;8.214941e-01;5.992951e-02;5.645758e-02;3.071808e-02;-8.376314e+00
955;9.550000;3;2.485437e+02;1.257872e+02;8.293046e+01;9.030969e-01;8.996161e-01;6.886597e-01;5.735632e-02;5.536753e-02;1.785187e-02;-8.381362e+00
956;9.560000;3;1.178975e+02;8.207390e+01;5.239838e+01;9.160388e-01;6.621016e-01;6.371551e-01;6.192441e-02;1.538702e-02;1.432912e-02;-8.405082e+00
957;9.570000;3;1.731864e+02;1.087867e+02;8.025011e+01;8.769332e-01;8.708029e-01;6.430044e-01;3.485484e-02;3.320103e-02;1.201548e-02;-8.572326e+00
958;9.580000;2;9.862424e+01;6.744633e+01;0;9.104162e-01;1.108728e-02;0;5.048334e-02;4.573191e-03;0;-8.557366e+00
959;9.590000;3;2.775890e+02;9.373250e+01;6.452962e+01;9.035224e-01;8.846111e-01;5.693024e-01;5.600363e-02;4.682508e-02;1.254499e-02;-8.511914e+00
960;9.600000;3;1.300732e+02;8.435577e+01;5.818392e+01;9.217488e-01;5.402682e-01;3.510690e-01;5.910488e-02;1.006028e-02;7.127154e-03;-8.479746e+00
961;9.610000;3;1.182755e+02;8.261546e+01;5.253271e+01;9.200720e-01;7.046142e-01;3.953514e-01;5.350363e-02;1.447746e-02;7.072599e-03;-8.627584e+00
962;9.620000;2;1.099425e+02;8.150813e+01;0;8.977814e-01;6.895563e-01;0;4.237045e-02;1.395115e-02;0;-8.580437e+00
963;9.630000;1;9.980010e+01;0;0;8.866573e-01;0;0;4.151588e-02;0;0;-8.556088e+00
964;9.640000;3;2.831494e+02;9.406420e+01;6.530009e+01;8.932278e-01;8.910249e-01;5.132207e-01;4.623411e-02;4.529953e-02;1.014119e-02;-8.628622e+00
965;9.650000;3;2.595017e+02;1.330234e+02;9.276888e+01;9.026536e-01;8.986214e-01;7.364572e-01;5.051761e-02;4.850831e-02;1.865999e-02;-8.614928e+00
966;9.660000;3;1.197685e+02;8.267471e+01;5.359579e+01;9.128228e-01;7.287208e-01;6.172141e-01;5.147898e-02;1.654308e-02;1.172403e-02;-8.649197e+00
967;9.670000;3;1.108434e+02;8.146098e+01;5.008693e+01;9.021995e-01;6.854830e-01;3.817659e-01;4.459555e-02;1.386719e-02;7.054719e-03;-8.563432e+00
968;9.680000;2;1.007695e+02;7.279710e+01;0;8.970383e-01;0;0;4.376404e-02;3.609696e-03;0;-8.533982e+00
969;9.690000;3;2.803688e+02;9.411093e+01;6.525089e+01;9.007865e-01;8.965706e-01;4.366304e-01;4.788359e-02;4.593181e-02;8.432648e-03;-8.641848e+00
970;9.700000;3;2.571286e+02;1.360076e+02;9.221507e+01;9.077685e-01;9.028746e-01;6.832281e-01;4.710401e-02;4.473059e-02;1.371484e-02;-8.756281e+00
971;9.710000;3;1.198922e+02;8.256307e+01;5.450982e+01;9.303741e-01;7.047737e-01;6.205427e-02;5.107789e-02;1.204615e-02;3.791629e-03;-8.921411e+00
972;9.720000;2;1.107120e+02;8.157245e+01;0;9.172004e-01;6.523155e-01;0;4.022153e-02;9.578584e-03;0;-9.144446e+00
973;9.730000;1;1.007480e+02;0;0;8.953702e-01;0;0;2.969578e-02;0;0;-9.417834e+00
974;9.740000;3;2.781376e+02;1.417440e+02;9.394847e+01;9.148678e-01;9.026058e-01;8.774177e-01;3.372611e-02;2.947995e-02;2.342245e-02;-9.550764e+00
975;9.750000;3;1.284628e+02;8.464822e+01;5.717838e+01;9.211895e-01;7.388788e-01;0;3.143147e-02;9.486505e-03;2.303520e-03;-9.656707e+00
976;9.760000;3;1.150486e+02;8.266555e+01;5.054822e+01;9.176522e-01;7.734888e-01;0;3.089344e-02;1.123126e-02;2.259883e-03;-9.567034e+00
977;9.770000;2;1.004498e+02;6.738681e+01;0;9.196213e-01;0;0;3.069646e-02;8.262725e-04;0;-9.714335e+00
978;9.780000;3;2.690231e+02;1.339176e+02;9.075021e+01;9.086426e-01;8.916957e-01;8.539904e-01;2.723082e-02;2.296987e-02;1.703817e-02;-1.004848e+01
979;9.790000;3;1.168192e+02;8.285088e+01;5.097374e+01;8.993481e-01;8.031106e-01;6.164942e-01;2.422157e-02;1.238232e-02;6.357003e-03;-9.941309e+00
980;9.800000;2;1.017255e+02;6.811499e+01;0;9.167637e-01;0;0;2.594118e-02;1.999949e-03;0;-9.928100e+00
981;9.810000;2;1.309788e+02;9.012421e+01;0;9.300285e-01;8.470467e-01;0;2.974273e-02;1.360639e-02;0;-1.002962e+01
982;9.820000;2;1.143018e+02;8.129729e+01;0;9.238603e-01;7.314460e-01;0;1.899528e-02;5.385493e-03;0;-1.056803e+01
983;9.830000;2;9.932837e+01;6.651041e+01;0;9.312304e-01;4.492909e-01;0;2.646940e-02;3.305358e-03;0;-1.048009e+01
984;9.840000;1;8.662275e+01;0;0;8.205495e-01;0;0;1.359424e-02;0;0;-1.100208e+01
985;9.850000;2;1.603470e+02;5.187177e+01;0;8.253478e-01;7.309945e-01;0;7.877260e-03;5.114323e-03;0;-1.159380e+01
986;9.860000;2;1.339736e+02;1.185095e+02;0;9.326595e-01;8.252208e-01;0;6.286664e-03;2.422183e-03;0;-1.178147e+01
987;9.870000;3;1.319831e+02;1.051134e+02;9.880779e+01;8.840588e-01;8.525574e-01;7.720172e-01;5.063290e-03;3.981505e-03;2.574948e-03;-1.145607e+01
988;9.880000;2;1.182571e+02;1.013978e+02;0;9.398643e-01;8.101013e-01;0;7.983931e-03;2.528290e-03;0;-1.172848e+01
989;9.890000;1;9.875198e+01;0;0;8.653840e-01;0;0;4.095151e-03;0;0;-1.318372e+01
990;9.900000;3;3.327268e+02;1.629187e+02;1.517816e+02;8.477246e-01;8.240011e-01;8.131056e-01;2.741603e-03;2.372053e-03;2.233768e-03;-1.377444e+01
991;9.910000;3;1.827413e+02;1.642916e+02;1.511494e+02;9.201888e-01;8.804800e-01;8.731732e-01;2.968227e-03;1.982077e-03;1.867884e-03;-1.358141e+01
992;9.920000;1;1.125619e+02;0;0;8.859665e-01;0;0;3.502925e-03;0;0;-1.285382e+01
993;9.930000;2;2.000641e+02;1.073254e+02;0;8.779123e-01;8.741364e-01;0;2.595876e-03;2.518001e-03;0;-1.333769e+01
994;9.940000;1;1.178150e+02;0;0;9.346610e-01;0;0;5.857022e-03;0;0;-1.263362e+01
995;9.950000;1;1.131333e+02;0;0;9.350498e-01;0;0;8.594046e-03;0;0;-1.232797e+01
996;9.960000;3;2.229168e+02;1.068127e+02;8.569727e+01;8.822739e-01;8.408021e-01;7.810448e-01;2.375270e-03;1.756501e-03;1.277116e-03;-1.381990e+01
997;9.970000;3;1.487836e+02;1.317220e+02;1.148246e+02;9.222867e-01;8.960302e-01;6.009123e-01;3.912134e-03;2.924165e-03;7.617998e-04;-1.325587e+01
998;9.980000;2;1.233126e+02;9.421728e+01;0;8.863509e-01;8.139121e-01;0;3.407932e-03;2.081319e-03;0;-1.304651e+01
999;9.990000;3;1.629078e+02;1.424396e+02;1.138731e+02;8.856274e-01;8.189701e-01;7.410052e-01;2.314661e-03;1.462377e-03;1.022159e-03;-1.359892e+01
1000;10.000000;2;1.534781e+02;1.185086e+02;0;8.861825e-01;5.391839e-01;0;3.170403e-03;7.830614e-04;0;-1.277115e+01
1001;10.010000;2;1.101606e+02;9.662389e+01;0;9.018309e-01;8.626819e-01;0;4.579253e-03;3.273719e-03;0;-1.241869e+01
1002;10.020000;3;3.344178e+02;2.434437e+02;1.223600e+02;7.921934e-01;7.894382e-01;7.153150e-01;2.826264e-03;2.789284e-03;2.063040e-03;-1.331240e+01
1003;10.030000;2;1.485075e+02;1.250591e+02;0;9.243335e-01;7.115375e-01;0;5.022886e-03;1.317551e-03;0;-1.303412e+01
1004;10.040000;2;1.071996e+02;1.119683e+02;0;9.217663e-01;9.216276e-01;0;6.339204e-03;6.327989e-03;0;-1.246225e+01
1005;10.050000;3;1.124652e+02;1.505328e+02;9.707500e+01;8.930849e-01;8.927768e-01;0;2.764443e-03;2.756497e-03;1.385924e-04;-1.345882e+01
1006;10.060000;3;1.639761e+02;1.493310e+02;1.288193e+02;9.043373e-01;8.955520e-01;8.727914e-01;3.981739e-03;3.646830e-03;2.994327e-03;-1.251524e+01
1007;10.070000;1;1.011031e+02;0;0;9.309744e-01;0;0;6.343063e-03;0;0;-1.285301e+01
1008;10.080000;3;1.590396e+02;7.971248e+01;5.950377e+01;9.081398e-01;7.381384e-01;6.329522e-01;3.717201e-03;1.303982e-03;9.302952e-04;-1.334743e+01
1009;10.090000;1;1.157885e+02;0;0;9.294767e-01;0;0;4.734846e-03;0;0;-1.250760e+01
1010;10.100000;1;1.219928e+02;0;0;9.322568e-01;0;0;5.802672e-03;0;0;-1.207624e+01
1011;10.110000;3;1.061759e+02;9.546257e+01;9.134371e+01;9.017383e-01;8.809767e-01;8.835199e-01;4.675556e-03;3.859984e-03;3.944264e-03;-1.304655e+01
1012;10.120000;2;1.369726e+02;9.238834e+01;0;9.126148e-01;4.621829e-01;0;6.892544e-03;1.119909e-03;0;-1.233796e+01
1013;10.130000;2;1.688580e+02;9.467083e+01;0;8.579484e-01;8.202271e-01;0;1.679217e-02;1.326872e-02;0;-1.060686e+01
1014;10.140000;1;9.410229e+01;0;0;8.744812e-01;0;0;1.192325e-02;0;0;-1.124750e+01
1015;10.150000;1;1.282915e+02;0;0;9.450133e-01;0;0;1.611989e-02;0;0;-1.059255e+01
1016;10.160000;3;1.202373e+02;1.012798e+02;9.497233e+01;9.214188e-01;7.912909e-01;7.873668e-01;8.746560e-03;3.293173e-03;3.232398e-03;-1.088129e+01
1017;10.170000;1;8.964334e+01;0;0;8.606765e-01;0;0;6.811265e-03;0;0;-1.274014e+01
1018;10.180000;2;1.623447e+02;5.434941e+01;0;7.491938e-01;7.455183e-01;0;2.543680e-03;2.506941e-03;0;-1.302724e+01
1019;10.190000;2;1.182664e+02;1.111917e+02;0;9.304529e-01;9.041486e-01;0;4.972103e-03;3.607620e-03;0;-1.346676e+01
1020;10.200000;3;1.522225e+02;1.058793e+02;7.054720e+01;9.275181e-01;8.625795e-01;0;3.951401e-03;2.084150e-03;2.113501e-05;-1.374698e+01
1021;10.210000;2;1.418878e+02;9.379235e+01;0;9.365160e-01;6.647213e-01;0;6.831435e-03;1.293510e-03;0;-1.267781e+01
1022;10.220000;2;1.386660e+02;9.315765e+01;0;9.313817e-01;5.735148e-01;0;8.079582e-03;1.299944e-03;0;-1.196257e+01
1023;10.230000;1;9.638023e+01;0;0;9.076677e-01;0;0;4.379513e-03;0;0;-1.255711e+01
1024;10.240000;3;1.764095e+02;1.002475e+02;9.316168e+01;8.844559e-01;8.080804e-01;7.931702e-01;1.993039e-03;1.199898e-03;1.113398e-03;-1.357079e+01
1025;10.250000;2;1.271900e+02;1.042255e+02;0;9.186887e-01;8.107000e-01;0;5.285845e-03;2.270464e-03;0;-1.282787e+01
1026;10.260000;0;0;0;0;0;0;0;0;0;0;-1.288279e+01
1027;10.270000;1;1.357559e+02;0;0;9.097352e-01;0;0;4.429988e-03;0;0;-1.288177e+01
1028;10.280000;1;1.229205e+02;0;0;9.327743e-01;0;0;7.967275e-03;0;0;-1.178502e+01
1029;10.290000;1;9.690726e+01;0;0;9.281603e-01;0;0;3.949260e-03;0;0;-1.358792e+01
1030;10.300000;2;2.222005e+02;8.439957e+01;0;8.220435e-01;7.813582e-01;0;2.037074e-03;1.658011e-03;0;-1.370135e+01
1031;10.310000;2;1.562332e+02;1.191899e+02;0;9.056684e-01;8.965657e-01;0;3.315889e-03;3.024076e-03;0;-1.264732e+01
1032;10.320000;3;1.483050e+02;1.206601e+02;1.051449e+02;8.971964e-01;8.895815e-01;7.143508e-01;6.773298e-03;6.306182e-03;2.437672e-03;-1.151635e+01
1033;10.330000;2;1.055711e+02;8.601915e+01;0;9.139459e-01;8.643815e-01;0;5.710006e-03;3.623173e-03;0;-1.241312e+01
1034;10.340000;3;1.642791e+02;8.256845e+01;5.573217e+01;8.142338e-01;7.060157e-01;6.754115e-01;5.730160e-03;3.620841e-03;3.279445e-03;-1.236547e+01
1035;10.350000;1;1.091744e+02;0;0;8.827260e-01;0;0;3.121974e-03;0;0;-1.315500e+01
1036;10.360000;1;1.094293e+02;0;0;9.303747e-01;0;0;6.009688e-03;0;0;-1.203495e+01
1037;10.370000;1;1.034185e+02;0;0;8.950951e-01;0;0;3.375315e-03;0;0;-1.272238e+01
1038;10.380000;2;1.073401e+02;9.889680e+01;0;8.404077e-01;7.643088e-01;0;4.390119e-03;2.972658e-03;0;-1.328689e+01
1039;10.390000;2;1.507811e+02;1.383951e+02;0;9.207319e-01;8.453287e-01;0;3.923889e-03;2.010970e-03;0;-1.342428e+01
1040;10.400000;1;1.158768e+02;0;0;9.245636e-01;0;0;4.872732e-03;0;0;-1.228282e+01
1041;10.410000;3;1.829351e+02;1.240498e+02;1.140796e+02;8.886907e-01;8.870304e-01;8.035643e-01;2.739332e-03;2.699073e-03;1.552228e-03;-1.217524e+01
1042;10.420000;1;1.002625e+02;0;0;9.128858e-01;0;0;6.921517e-03;0;0;-1.209861e+01
1043;10.430000;1;8.591023e+01;0;0;7.419894e-01;0;0;4.088548e-03;0;0;-1.286929e+01
1044;10.440000;3;1.506700e+02;1.394304e+02;5.597284e+01;9.274115e-01;9.175724e-01;1.550144e-01;4.282811e-03;3.771586e-03;3.679151e-04;-1.324524e+01
1045;10.450000;2;1.232808e+02;1.148979e+02;0;9.218850e-01;8.932176e-01;0;4.339800e-03;3.174715e-03;0;-1.218857e+01
1046;10.460000;1;9.873082e+01;0;0;8.728723e-01;0;0;4.875538e-03;0;0;-1.245948e+01
1047;10.470000;3;1.384763e+02;1.248325e+02;5.394116e+01;9.322398e-01;9.062819e-01;3.439762e-01;5.217095e-03;3.772069e-03;5.388696e-04;-1.333681e+01
1048;10.480000;2;1.380981e+02;8.422602e+01;0;8.990668e-01;4.241733e-01;0;3.514810e-03;6.160900e-04;0;-1.309182e+01
1049;10.490000;2;1.206782e+02;1.099662e+02;0;9.275256e-01;8.740317e-01;0;4.164981e-03;2.396271e-03;0;-1.267991e+01
1050;10.500000;3;1.503311e+02;1.398885e+02;1.280663e+02;9.077702e-01;9.025463e-01;7.986352e-01;4.824175e-03;4.565582e-03;2.209585e-03;-1.218369e+01
1051;10.510000;1;9.686729e+01;0;0;9.285811e-01;0;0;5.914230e-03;0;0;-1.271898e+01
1052;10.520000;3;3.480016e+02;1.748776e+02;8.601173e+01;9.177414e-01;8.941987e-01;8.620719e-01;3.009980e-03;2.340204e-03;1.795114e-03;-1.400865e+01
1053;10.530000;3;1.567513e+02;1.457603e+02;9.327793e+01;9.260563e-01;8.943084e-01;2.906033e-01;5.686519e-03;3.978391e-03;5.927326e-04;-1.273547e+01
1054;10.540000;1;9.725377e+01;0;0;8.488885e-01;0;0;8.089269e-03;0;0;-1.226448e+01
1055;10.550000;2;1.558768e+02;5.329184e+01;0;8.469629e-01;7.498139e-01;0;6.107966e-03;3.736201e-03;0;-1.229273e+01
1056;10.560000;3;1.373588e+02;1.197235e+02;1.055035e+02;9.232774e-01;8.161525e-01;6.547555e-01;4.440824e-03;1.853229e-03;9.868705e-04;-1.210515e+01
1057;10.570000;1;1.143313e+02;0;0;9.365374e-01;0;0;6.736414e-03;0;0;-1.195703e+01
1058;10.580000;2;9.550990e+01;8.693967e+01;0;8.674805e-01;7.856498e-01;0;2.545902e-03;1.573974e-03;0;-1.338890e+01
1059;10.590000;3;1.446939e+02;1.350783e+02;1.051391e+02;8.989526e-01;8.963212e-01;7.803792e-01;3.145577e-03;3.065741e-03;1.447277e-03;-1.264818e+01
1060;10.600000;1;1.092122e+02;0;0;9.184343e-01;0;0;6.698603e-03;0;0;-1.212993e+01
1061;10.610000;0;0;0;0;0;0;0;0;0;0;-1.182995e+01
1062;10.620000;2;1.541883e+02;5.767019e+01;0;9.075307e-01;7.395769e-01;0;8.452090e-03;3.001110e-03;0;-1.230350e+01
1063;10.630000;3;1.778175e+02;1.323530e+02;9.327793e+01;9.053798e-01;8.903394e-01;0;3.279513e-03;2.829713e-03;1.815381e-04;-1.248075e+01
1064;10.640000;1;1.053495e+02;0;0;9.189004e-01;0;0;4.926271e-03;0;0;-1.178340e+01
1065;10.650000;3;1.326385e+02;1.192581e+02;1.055767e+02;9.232593e-01;8.695263e-01;8.418536e-01;5.925719e-03;3.485330e-03;2.875461e-03;-1.163039e+01
1066;10.660000;1;9.122095e+01;0;0;8.207246e-01;0;0;7.153289e-03;0;0;-1.231929e+01
1067;10.670000;3;1.473613e+02;1.551137e+02;5.412089e+01;8.055909e-01;7.919943e-01;7.639382e-01;5.007644e-03;4.680313e-03;4.124054e-03;-1.230442e+01
1068;10.680000;3;2.092767e+02;1.814358e+02;1.073542e+02;8.950672e-01;8.871347e-01;8.772378e-01;2.894737e-03;2.691288e-03;2.474320e-03;-1.252895e+01
1069;10.690000;1;1.168415e+02;0;0;9.326675e-01;0;0;7.656129e-03;0;0;-1.174864e+01
1070;10.700000;1;9.225414e+01;0;0;8.614581e-01;0;0;6.187372e-03;0;0;-1.277644e+01
1071;10.710000;2;1.354362e+02;1.241047e+02;0;9.302567e-01;8.969236e-01;0;4.758521e-03;3.219696e-03;0;-1.263964e+01
1072;10.720000;1;1.011769e+02;0;0;9.241917e-01;0;0;6.103728e-03;0;0;-1.261496e+01
1073;10.730000;0;0;0;0;0;0;0;0;0;0;-1.147360e+01
1074;10.740000;2;1.547687e+02;1.364099e+02;0;9.276258e-01;9.184742e-01;0;7.073483e-03;6.279454e-03;0;-1.189396e+01
1075;10.750000;2;1.230278e+02;1.129944e+02;0;8.960969e-01;8.916450e-01;0;4.904178e-03;4.702678e-03;0;-1.059102e+01
1076;10.760000;1;1.020861e+02;0;0;9.329947e-01;0;0;1.477905e-02;0;0;-1.124350e+01
1077;10.770000;1;5.287754e+01;0;0;7.560488e-01;0;0;4.227314e-03;0;0;-1.288220e+01
1078;10.780000;3;1.637273e+02;1.458032e+02;5.356308e+01;9.267893e-01;8.688527e-01;5.288094e-01;5.023756e-03;2.804425e-03;7.805605e-04;-1.330437e+01
1079;10.790000;2;1.127292e+02;9.412296e+01;0;8.985364e-01;6.590664e-01;0;4.216629e-03;1.254890e-03;0;-1.305208e+01
1080;10.800000;2;1.278654e+02;1.194437e+02;0;9.152504e-01;9.069966e-01;0;4.935505e-03;4.497492e-03;0;-1.267443e+01
1081;10.810000;2;1.251693e+02;9.216202e+01;0;9.216912e-01;2.499074e-01;0;3.520407e-03;3.675266e-04;0;-1.329689e+01
1082;10.820000;1;1.182746e+02;0;0;9.094122e-01;0;0;3.771208e-03;0;0;-1.223415e+01
1083;10.830000;1;9.513833e+01;0;0;9.000119e-01;0;0;5.660313e-03;0;0;-1.282935e+01
1084;10.840000;3;2.324197e+02;1.659586e+02;5.256822e+01;8.098676e-01;7.981892e-01;7.707117e-01;2.064782e-03;1.945298e-03;1.712177e-03;-1.385614e+01
1085;10.850000;2;1.241008e+02;1.108993e+02;0;9.209369e-01;8.027158e-01;0;3.584401e-03;1.436476e-03;0;-1.312208e+01
1086;10.860000;3;1.609741e+02;1.238326e+02;1.091015e+02;8.934319e-01;8.503234e-01;8.248952e-01;2.288599e-03;1.629457e-03;1.392833e-03;-1.260736e+01
1087;10.870000;1;1.089419e+02;0;0;9.216760e-01;0;0;5.418239e-03;0;0;-1.225077e+01
1088;10.880000;2;1.087999e+02;9.166317e+01;0;9.301683e-01;6.902769e-01;0;6.266250e-03;1.412821e-03;0;-1.316623e+01
1089;10.890000;1;1.550539e+02;0;0;9.287593e-01;0;0;4.649891e-03;0;0;-1.328820e+01
1090;10.900000;3;1.829040e+02;1.649529e+02;9.306506e+01;9.059359e-01;8.844249e-01;8.543299e-01;4.009940e-03;3.263602e-03;2.589354e-03;-1.312503e+01
1091;10.910000;1;9.533791e+01;0;0;9.195963e-01;0;0;3.720548e-03;0;0;-1.351542e+01
1092;10.920000;3;1.850003e+02;9.097912e+01;6.546326e+01;8.785369e-01;8.282061e-01;5.410613e-01;3.529222e-03;2.495259e-03;9.340470e-04;-1.356894e+01
1093;10.930000;3;1.291785e+02;1.630223e+02;1.003088e+02;8.835845e-01;8.829961e-01;8.130193e-01;2.728629e-03;2.714909e-03;1.698864e-03;-1.288165e+01
1094;10.940000;3;1.520497e+02;1.183437e+02;9.347725e+01;8.723908e-01;8.513294e-01;8.352025e-01;1.974640e-03;1.694903e-03;1.529041e-03;-1.289579e+01
1095;10.950000;2;1.520465e+02;9.184324e+01;0;9.159799e-01;8.388916e-01;0;2.562303e-03;1.336274e-03;0;-1.317307e+01
1096;10.960000;3;1.202718e+02;1.055580e+02;9.093572e+01;8.920763e-01;8.466893e-01;7.799674e-01;2.568498e-03;1.808106e-03;1.259822e-03;-1.285908e+01
1097;10.970000;2;9.954713e+01;8.591691e+01;0;9.089237e-01;5.976263e-01;0;3.176615e-03;7.190190e-04;0;-1.338113e+01
1098;10.980000;1;1.216032e+02;0;0;9.189230e-01;0;0;3.802342e-03;0;0;-1.366777e+01
1099;10.990000;2;1.285944e+02;1.176646e+02;0;8.831058e-01;8.757532e-01;0;2.344414e-03;2.205677e-03;0;-1.310019e+01
1100;11.000000;1;1.636934e+02;0;0;9.204127e-01;0;0;3.891640e-03;0;0;-1.250844e+01
1101;11.010000;1;1.079382e+02;0;0;9.058010e-01;0;0;2.083234e-02;0;0;-1.076018e+01
1102;11.020000;2;1.271812e+02;5.547552e+01;0;8.543059e-01;7.539639e-01;0;2.291258e-02;1.356804e-02;0;-1.031848e+01
1103;11.030000;3;1.635489e+02;8.004665e+01;6.274741e+01;9.372204e-01;6.799599e-01;0;2.782990e-02;5.459159e-03;7.563740e-04;-9.883105e+00
1104;11.040000;1;1.071166e+02;0;0;9.338534e-01;0;0;2.839739e-02;0;0;-9.506134e+00
1105;11.050000;2;1.143161e+02;8.604101e+01;0;9.280057e-01;6.974111e-01;0;1.468587e-02;3.494177e-03;0;-1.141698e+01
1106;11.060000;2;1.281437e+02;5.410011e+01;0;8.237576e-01;7.371876e-01;0;6.437390e-03;4.316921e-03;0;-1.228938e+01
1107;11.070000;3;1.364881e+02;1.128455e+02;5.351500e+01;9.050999e-01;6.532331e-01;5.472330e-01;5.569339e-03;1.524168e-03;1.167336e-03;-1.276776e+01
1108;11.080000;1;1.212817e+02;0;0;9.286579e-01;0;0;7.535169e-03;0;0;-1.192835e+01
1109;11.090000;3;1.299155e+02;8.626173e+01;5.159223e+01;9.053721e-01;6.544113e-01;1.147522e-01;2.987585e-02;8.180501e-03;3.193556e-03;-9.522249e+00
1110;11.100000;3;3.179384e+02;1.636947e+02;1.056071e+02;9.034059e-01;8.953555e-01;8.929269e-01;1.831655e-02;1.690744e-02;1.652394e-02;-1.005647e+01
1111;11.110000;2;1.141913e+02;9.877013e+01;0;8.935004e-01;8.586525e-01;0;1.482063e-02;1.116674e-02;0;-1.055817e+01
1112;11.120000;1;1.152852e+02;0;0;9.326959e-01;0;0;1.709362e-02;0;0;-1.129954e+01
1113;11.130000;3;1.132163e+02;1.072319e+02;7.644603e+01;8.717886e-01;8.496902e-01;6.065211e-01;4.245366e-03;3.621215e-03;1.383312e-03;-1.306748e+01
1114;11.140000;3;1.835989e+02;1.495545e+02;7.872373e+01;9.329484e-01;7.481595e-01;4.393731e-01;6.057283e-03;1.612730e-03;7.244582e-04;-1.256738e+01
1115;11.150000;2;1.221087e+02;9.823689e+01;0;9.220390e-01;8.092151e-01;0;5.756723e-03;2.352386e-03;0;-1.183752e+01
1116;11.160000;1;1.137406e+02;0;0;9.174468e-01;0;0;4.815854e-03;0;0;-1.206633e+01
1117;11.170000;2;1.302838e+02;1.018534e+02;0;9.351229e-01;4.944011e-01;0;1.467295e-02;1.882793e-03;0;-1.042556e+01
1118;11.180000;1;9.088658e+01;0;0;7.771745e-01;0;0;1.788239e-02;0;0;-1.011783e+01
1119;11.190000;3;1.467315e+02;1.323927e+02;5.405229e+01;9.172418e-01;8.978472e-01;6.842028e-01;1.085976e-02;8.797940e-03;2.845921e-03;-1.157811e+01
1120;11.200000;3;1.497135e+02;1.410284e+02;9.272537e+01;9.274686e-01;9.270142e-01;0;1.025815e-02;1.019429e-02;2.124229e-04;-1.116886e+01
1121;11.210000;1;9.161617e+01;0;0;9.072062e-01;0;0;1.204152e-02;0;0;-1.173026e+01
1122;11.220000;2;1.144797e+02;5.114907e+01;0;7.657726e-01;7.288436e-01;0;8.365260e-03;7.225988e-03;0;-1.148480e+01
1123;11.230000;1;1.547943e+02;0;0;9.309447e-01;0;0;2.905119e-02;0;0;-9.768628e+00
1124;11.240000;2;2.728990e+02;9.727370e+01;0;8.936534e-01;8.916429e-01;0;2.978824e-02;2.923553e-02;0;-9.119869e+00
1125;11.250000;3;1.241609e+02;1.144235e+02;8.507629e+01;9.000113e-01;8.745124e-01;7.762687e-01;6.577449e-02;5.240918e-02;2.939555e-02;-7.969266e+00
